timestamp,user,enabled_roles,action,entity_category,entity,result,query_id
2026-09-17T15:44:58.976734Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154458_01422_ueuue
2026-09-17T15:44:58.971304Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01422_ueuue
2026-09-17T15:44:58.926917Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01421_ueuue
2026-09-17T15:44:58.883779Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01420_ueuue
2026-09-17T15:44:58.768821Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154458_01419_ueuue
2026-09-17T15:44:58.763824Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,customer_name,mobile_number,risk_score,national_id,email]",ALLOW,20260917_154458_01419_ueuue
2026-09-17T15:44:58.762085Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154458_01419_ueuue
2026-09-17T15:44:58.762068Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154458_01419_ueuue
2026-09-17T15:44:58.762049Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154458_01419_ueuue
2026-09-17T15:44:58.762015Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154458_01419_ueuue
2026-09-17T15:44:58.754894Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01419_ueuue
2026-09-17T15:44:58.710341Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01418_ueuue
2026-09-17T15:44:58.666784Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01417_ueuue
2026-09-17T15:44:58.561734Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154458_01416_ueuue
2026-09-17T15:44:58.555420Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,investigation_status,risk_score,transaction_i...",ALLOW,20260917_154458_01416_ueuue
2026-09-17T15:44:58.553974Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154458_01416_ueuue
2026-09-17T15:44:58.553962Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154458_01416_ueuue
2026-09-17T15:44:58.553947Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154458_01416_ueuue
2026-09-17T15:44:58.553919Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154458_01416_ueuue
2026-09-17T15:44:58.548238Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01416_ueuue
2026-09-17T15:44:58.503743Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01415_ueuue
2026-09-17T15:44:58.460302Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01414_ueuue
2026-09-17T15:44:58.353508Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154458_01413_ueuue
2026-09-17T15:44:58.348322Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,customer_name,mobile_number,risk_score,national_id,email]",ALLOW,20260917_154458_01413_ueuue
2026-09-17T15:44:58.346641Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154458_01413_ueuue
2026-09-17T15:44:58.346628Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154458_01413_ueuue
2026-09-17T15:44:58.346611Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154458_01413_ueuue
2026-09-17T15:44:58.346578Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154458_01413_ueuue
2026-09-17T15:44:58.340664Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01413_ueuue
2026-09-17T15:44:58.295925Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01412_ueuue
2026-09-17T15:44:58.254843Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154458_01411_ueuue
2026-09-17T15:44:58.166720Z,gov-admin,gov_data_admin|public,SHOW,Roles,All roles,ALLOW,20260917_154458_01410_ueuue
2026-09-17T15:44:58.166396Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154458_01410_ueuue
2026-09-17T15:44:58.117382Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154458_01409_ueuue
2026-09-17T15:44:58.075293Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154458_01408_ueuue
2026-09-17T15:44:57.969633Z,gov-admin,gov_data_admin|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,investigation_status,fraud_type]",ALLOW,20260917_154457_01407_ueuue
2026-09-17T15:44:57.963576Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01407_ueuue
2026-09-17T15:44:57.911511Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01406_ueuue
2026-09-17T15:44:57.865113Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01405_ueuue
2026-09-17T15:44:57.769534Z,gov-admin,gov_data_admin|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,investigation_status,risk_score,transaction_i...",ALLOW,20260917_154457_01404_ueuue
2026-09-17T15:44:57.761887Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01404_ueuue
2026-09-17T15:44:57.717680Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01403_ueuue
2026-09-17T15:44:57.674239Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01402_ueuue
2026-09-17T15:44:57.574389Z,gov-admin,gov_data_admin|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_154457_01401_ueuue
2026-09-17T15:44:57.568055Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01401_ueuue
2026-09-17T15:44:57.521893Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01400_ueuue
2026-09-17T15:44:57.471900Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01399_ueuue
2026-09-17T15:44:57.375904Z,gov-admin,gov_data_admin|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_154457_01398_ueuue
2026-09-17T15:44:57.364479Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01398_ueuue
2026-09-17T15:44:57.317369Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01397_ueuue
2026-09-17T15:44:57.274406Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154457_01396_ueuue
2026-09-17T15:44:57.188851Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154457_01395_ueuue
2026-09-17T15:44:57.141758Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154457_01394_ueuue
2026-09-17T15:44:57.096506Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154457_01393_ueuue
2026-09-17T15:44:57.013136Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154457_01392_ueuue
2026-09-17T15:44:56.956155Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01391_ueuue
2026-09-17T15:44:56.913978Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01390_ueuue
2026-09-17T15:44:56.826991Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01389_ueuue
2026-09-17T15:44:56.780996Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01388_ueuue
2026-09-17T15:44:56.738724Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01387_ueuue
2026-09-17T15:44:56.647268Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01386_ueuue
2026-09-17T15:44:56.600202Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01385_ueuue
2026-09-17T15:44:56.558012Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154456_01384_ueuue
2026-09-17T15:44:56.434365Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154456_01383_ueuue
2026-09-17T15:44:56.386677Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154456_01382_ueuue
2026-09-17T15:44:56.328572Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154456_01381_ueuue
2026-09-17T15:44:36.355133Z,jirawut,jirawut_demo|public|pystarburst,SHOW,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_154436_01334_ueuue
2026-09-17T15:44:35.885407Z,jirawut,jirawut_demo|public|pystarburst,SHOW,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_154435_01330_ueuue
2026-09-17T15:44:08.491505Z,gov-fraud,gov_fraud_analyst|public,CREATE,Tables,js_financial_ice.gov_demo.evil_view.*,DENY,20260917_154408_01272_ueuue
2026-09-17T15:44:08.490965Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154408_01272_ueuue
2026-09-17T15:44:08.413735Z,gov-fraud,gov_fraud_analyst|public,CREATE,Tables,js_financial_ice.gov_demo.evil.*,DENY,20260917_154408_01271_ueuue
2026-09-17T15:44:08.408494Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154408_01271_ueuue
2026-09-17T15:44:08.330229Z,gov-fraud,gov_fraud_analyst|public,INSERT,Tables,js_financial_ice.gov_demo.customer_transactions.*,DENY,20260917_154408_01270_ueuue
2026-09-17T15:44:08.324171Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154408_01270_ueuue
2026-09-17T15:44:08.229091Z,gov-audit,gov_auditor|public,SHOW,Roles,All roles,ALLOW,20260917_154408_01269_ueuue
2026-09-17T15:44:08.228791Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154408_01269_ueuue
2026-09-17T15:44:08.144643Z,gov-audit,gov_auditor|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,DENY,20260917_154408_01268_ueuue
2026-09-17T15:44:08.138147Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154408_01268_ueuue
2026-09-17T15:44:08.018045Z,gov-audit,gov_auditor|public,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_154408_01267_ueuue
2026-09-17T15:44:08.017500Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154408_01267_ueuue
2026-09-17T15:44:07.924355Z,gov-biz,gov_business_analyst|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,DENY,20260917_154407_01266_ueuue
2026-09-17T15:44:07.918048Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154407_01266_ueuue
2026-09-17T15:44:07.764251Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,event_timestamp,channel,risk_score,transaction_status,merchant_category,amount]",ALLOW,20260917_154407_01265_ueuue
2026-09-17T15:44:07.763955Z,gov-biz,gov_business_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.payment_business_summary.[country_code,fraud_alert_count,approved_count,declined_count,channel,avg_amount,avg_risk_score,merchant_c...",ALLOW,20260917_154407_01265_ueuue
2026-09-17T15:44:07.745383Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154407_01265_ueuue
2026-09-17T15:44:00.961076Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,event_timestamp,channel,risk_score,transaction_status,merchant_category,amount]",ALLOW,20260917_154400_01264_ueuue
2026-09-17T15:44:00.960966Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.country_code,ALLOW,20260917_154400_01264_ueuue
2026-09-17T15:44:00.960315Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.payment_business_summary.*,ROW_FILTER,20260917_154400_01264_ueuue
2026-09-17T15:44:00.949496Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01264_ueuue
2026-09-17T15:44:00.836339Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154400_01263_ueuue
2026-09-17T15:44:00.833442Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[account_id,country_code,customer_name,mobile_number,transaction_id,national_id,email]",ALLOW,20260917_154400_01263_ueuue
2026-09-17T15:44:00.832592Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154400_01263_ueuue
2026-09-17T15:44:00.832580Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154400_01263_ueuue
2026-09-17T15:44:00.832572Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154400_01263_ueuue
2026-09-17T15:44:00.832562Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154400_01263_ueuue
2026-09-17T15:44:00.832541Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154400_01263_ueuue
2026-09-17T15:44:00.826827Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01263_ueuue
2026-09-17T15:44:00.690323Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154400_01262_ueuue
2026-09-17T15:44:00.686655Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[country_code,event_timestamp,channel,transaction_id,transaction_status,amount,national_id,fraud_type,email,c...",ALLOW,20260917_154400_01262_ueuue
2026-09-17T15:44:00.685439Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154400_01262_ueuue
2026-09-17T15:44:00.685419Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154400_01262_ueuue
2026-09-17T15:44:00.685405Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154400_01262_ueuue
2026-09-17T15:44:00.685377Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154400_01262_ueuue
2026-09-17T15:44:00.685306Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154400_01262_ueuue
2026-09-17T15:44:00.673850Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01262_ueuue
2026-09-17T15:44:00.568634Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154400_01261_ueuue
2026-09-17T15:44:00.563982Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[account_id,country_code,customer_name,mobile_number,national_id,email]",ALLOW,20260917_154400_01261_ueuue
2026-09-17T15:44:00.562741Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154400_01261_ueuue
2026-09-17T15:44:00.562725Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154400_01261_ueuue
2026-09-17T15:44:00.562709Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154400_01261_ueuue
2026-09-17T15:44:00.562688Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154400_01261_ueuue
2026-09-17T15:44:00.562656Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154400_01261_ueuue
2026-09-17T15:44:00.556476Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01261_ueuue
2026-09-17T15:44:00.434095Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154400_01260_ueuue
2026-09-17T15:44:00.430398Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[account_id,country_code,customer_name,mobile_number,national_id,email]",ALLOW,20260917_154400_01260_ueuue
2026-09-17T15:44:00.429236Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154400_01260_ueuue
2026-09-17T15:44:00.429224Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154400_01260_ueuue
2026-09-17T15:44:00.429212Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154400_01260_ueuue
2026-09-17T15:44:00.429196Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154400_01260_ueuue
2026-09-17T15:44:00.429170Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154400_01260_ueuue
2026-09-17T15:44:00.422635Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01260_ueuue
2026-09-17T15:44:00.302998Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,event_timestamp,channel,risk_score,transaction_status,merchant_category,amount]",ALLOW,20260917_154400_01259_ueuue
2026-09-17T15:44:00.301265Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.country_code,ALLOW,20260917_154400_01259_ueuue
2026-09-17T15:44:00.290796Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01259_ueuue
2026-09-17T15:44:00.169515Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154400_01258_ueuue
2026-09-17T15:44:00.164759Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,customer_name,mobile_number,risk_score,transaction_id,national_id,email]",ALLOW,20260917_154400_01258_ueuue
2026-09-17T15:44:00.163647Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154400_01258_ueuue
2026-09-17T15:44:00.163639Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154400_01258_ueuue
2026-09-17T15:44:00.163629Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154400_01258_ueuue
2026-09-17T15:44:00.163608Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154400_01258_ueuue
2026-09-17T15:44:00.157724Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01258_ueuue
2026-09-17T15:44:00.058073Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154400_01257_ueuue
2026-09-17T15:44:00.053303Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[country_code,event_timestamp,channel,transaction_id,transaction_status,amount,national_id,fraud_type,email,c...",ALLOW,20260917_154400_01257_ueuue
2026-09-17T15:44:00.052168Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154400_01257_ueuue
2026-09-17T15:44:00.052160Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154400_01257_ueuue
2026-09-17T15:44:00.052150Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154400_01257_ueuue
2026-09-17T15:44:00.052129Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154400_01257_ueuue
2026-09-17T15:44:00.046291Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154400_01257_ueuue
2026-09-17T15:43:59.938766Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154359_01256_ueuue
2026-09-17T15:43:59.934125Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,customer_name,mobile_number,risk_score,national_id,email]",ALLOW,20260917_154359_01256_ueuue
2026-09-17T15:43:59.931418Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154359_01256_ueuue
2026-09-17T15:43:59.931392Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154359_01256_ueuue
2026-09-17T15:43:59.931359Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154359_01256_ueuue
2026-09-17T15:43:59.931303Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154359_01256_ueuue
2026-09-17T15:43:59.923680Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154359_01256_ueuue
2026-09-17T15:43:59.785630Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154359_01255_ueuue
2026-09-17T15:43:59.780839Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,customer_name,mobile_number,risk_score,national_id,email]",ALLOW,20260917_154359_01255_ueuue
2026-09-17T15:43:59.779608Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154359_01255_ueuue
2026-09-17T15:43:59.779600Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154359_01255_ueuue
2026-09-17T15:43:59.779590Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154359_01255_ueuue
2026-09-17T15:43:59.779569Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154359_01255_ueuue
2026-09-17T15:43:59.773994Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154359_01255_ueuue
2026-09-17T15:43:59.627706Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154359_01254_ueuue
2026-09-17T15:43:59.625Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,risk_score,transaction_id,national_id,fraud_t...",ALLOW,20260917_154359_01254_ueuue
2026-09-17T15:43:59.624078Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154359_01254_ueuue
2026-09-17T15:43:59.624071Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154359_01254_ueuue
2026-09-17T15:43:59.624064Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154359_01254_ueuue
2026-09-17T15:43:59.624052Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154359_01254_ueuue
